73772;HERMES PARCIANELLO;PMDB;PR;CVT;http://www.camara.gov.br/internet/deputado/bandep/73772.jpg;masculino
74635;MÁRIO NEGROMONTE;PP;BA;CVT;http://www.camara.gov.br/internet/deputado/bandep/74635.jpg;masculino
74079;JOSÉ PRIANTE;PMDB;PA;PL003711;http://www.camara.gov.br/internet/deputado/bandep/74079.jpg;masculino
74439;WOLNEY QUEIROZ;PDT;PE;CFFC;http://www.camara.gov.br/internet/deputado/bandep/74439.jpg;masculino
73893;ENIO BACCI;PDT;RS;CCJC;http://www.camara.gov.br/internet/deputado/bandep/73893.jpg;masculino
73782;ODÍLIO BALBINOTTI;PMDB;PR;CAPADR;http://www.camara.gov.br/internet/deputado/bandep/73782.jpg;masculino
73891;DARCÍSIO PERONDI;PMDB;RS;PEC19612;http://www.camara.gov.br/internet/deputado/bandep/73891.jpg;masculino
73892;ELISEU PADILHA;PMDB;RS;PEC08207;http://www.camara.gov.br/internet/deputado/bandep/73892.jpg;masculino
73666;JOVAIR ARANTES;PTB;GO;PEC19612;http://www.camara.gov.br/internet/deputado/bandep/73666.jpg;masculino
73874;JOÃO PIZZOLATTI;PP;SC;PL562713;http://www.camara.gov.br/internet/deputado/bandep/73874.jpg;masculino
74017;PAULO FEIJÓ;PR;RJ;CEXDEST;http://www.camara.gov.br/internet/deputado/bandep/74017.jpg;masculino
74108;NARCIO RODRIGUES;PSDB;MG;CCTCI;http://www.camara.gov.br/internet/deputado/bandep/74108.jpg;masculino
74111;PEDRO HENRY;PP;MT;CSSF;http://www.camara.gov.br/internet/deputado/bandep/74111.jpg;masculino
74120;JOÃO MAGALHÃES;PMDB;MG;CPITRAPE;http://www.camara.gov.br/internet/deputado/bandep/74120.jpg;masculino
74119;EMANUEL FERNANDES;PSDB;SP;CREDN;http://www.camara.gov.br/internet/deputado/bandep/74119.jpg;masculino
74124;MARÇAL FILHO;PMDB;MS;SUBMIALT;http://www.camara.gov.br/internet/deputado/bandep/74124.jpg;masculino
74230;COLBERT MARTINS;PMDB;BA;PEC07011;http://www.camara.gov.br/internet/deputado/bandep/74230.jpg;masculino
74133;LUIZ ALBERTO;PT;BA;PL003711;http://www.camara.gov.br/internet/deputado/bandep/74133.jpg;masculino
74216;RAIMUNDO GOMES DE MATOS;PSDB;CE;PL192703;http://www.camara.gov.br/internet/deputado/bandep/74216.jpg;masculino
74043;WELLINGTON ROBERTO;PR;PB;PL562713;http://www.camara.gov.br/internet/deputado/bandep/74043.jpg;masculino
74363;MARCIO BITTAR;PSDB;AC;MESA;http://www.camara.gov.br/internet/deputado/bandep/74363.jpg;masculino
74558;GIVALDO CARIMBÃO;PROS;AL;SUBBIOBR;http://www.camara.gov.br/internet/deputado/bandep/74558.jpg;masculino
74345;EVANDRO MILHOMEN;PCdoB;AP;SUBTRCUL;http://www.camara.gov.br/internet/deputado/bandep/74345.jpg;masculino
74356;SILAS CÂMARA;PSD;AM;PEC08207;http://www.camara.gov.br/internet/deputado/bandep/74356.jpg;masculino
74574;PAULO MAGALHÃES;PSD;BA;CCJC;http://www.camara.gov.br/internet/deputado/bandep/74574.jpg;masculino
74571;NELSON PELLEGRINO;PT;BA;CREDN;http://www.camara.gov.br/internet/deputado/bandep/74571.jpg;masculino
74566;GERALDO SIMÕES;PT;BA;SUBPORTO;http://www.camara.gov.br/internet/deputado/bandep/74566.jpg;masculino
74456;MANOEL SALVIANO;PSD;CE;CE;http://www.camara.gov.br/internet/deputado/bandep/74456.jpg;masculino
74812;PEDRO CHAVES;PMDB;GO;CAPADR;http://www.camara.gov.br/internet/deputado/bandep/74812.jpg;masculino
74447;NICE LOBÃO;PSD;MA;CE;http://www.camara.gov.br/internet/deputado/bandep/74447.jpg;feminino
74585;LINCOLN PORTELA;PR;MG;PEC01111;http://www.camara.gov.br/internet/deputado/bandep/74585.jpg;masculino
74467;DAMIÃO FELICIANO;PDT;PB;CREDN;http://www.camara.gov.br/internet/deputado/bandep/74467.jpg;masculino
73458;ALEX CANZIANI;PTB;PR;PEC29013;http://www.camara.gov.br/internet/deputado/bandep/73458.jpg;masculino
73463;OSMAR SERRAGLIO;PMDB;PR;CEXAERUS;http://www.camara.gov.br/internet/deputado/bandep/73463.jpg;masculino
73459;DR. ROSINHA;PT;PR;PEC45409;http://www.camara.gov.br/internet/deputado/bandep/73459.jpg;masculino
74474;CARLOS EDUARDO CADOCA;PCdoB;PE;CTD;http://www.camara.gov.br/internet/deputado/bandep/74474.jpg;masculino
74556;PEDRO EUGÊNIO;PT;PE;PLP23712;http://www.camara.gov.br/internet/deputado/bandep/74556.jpg;masculino
74460;MARCELO CASTRO;PMDB;PI;PEC19612;http://www.camara.gov.br/internet/deputado/bandep/74460.jpg;masculino
74686;JORGE BITTAR;PT;RJ;SUBUNIAO;http://www.camara.gov.br/internet/deputado/bandep/74686.jpg;masculino
74693;RODRIGO MAIA;DEM;RJ;GTREFPOL;http://www.camara.gov.br/internet/deputado/bandep/74693.jpg;masculino
74688;LUIZ SÉRGIO;PT;RJ;PEC07011;http://www.camara.gov.br/internet/deputado/bandep/74688.jpg;masculino
73478;BETO ALBUQUERQUE;PSB;RS;PLP23712;http://www.camara.gov.br/internet/deputado/bandep/73478.jpg;masculino
73482;HENRIQUE FONTANA;PT;RS;GTREFPOL;http://www.camara.gov.br/internet/deputado/bandep/73482.jpg;masculino
73483;LUIS CARLOS HEINZE;PP;RS;SUBMAQUI;http://www.camara.gov.br/internet/deputado/bandep/73483.jpg;masculino
73481;FERNANDO MARRONI;PT;RS;PEC09011;http://www.camara.gov.br/internet/deputado/bandep/73481.jpg;masculino
74359;NILTON CAPIXABA;PTB;RO;PEC56506;http://www.camara.gov.br/internet/deputado/bandep/74359.jpg;masculino
74784;LUIZA ERUNDINA;PSB;SP;GTREFPOL;http://www.camara.gov.br/internet/deputado/bandep/74784.jpg;feminino
74787;MILTON MONTI;PR;SP;SUBPORTO;http://www.camara.gov.br/internet/deputado/bandep/74787.jpg;masculino
74793;RICARDO BERZOINI;PT;SP;PEC08207;http://www.camara.gov.br/internet/deputado/bandep/74793.jpg;masculino
74780;IARA BERNARDI;PT;SP;CEXMALTR;http://www.camara.gov.br/internet/deputado/bandep/74780.jpg;feminino
74352;NILSON PINTO;PSDB;PA;SUBFINED;http://www.camara.gov.br/internet/deputado/bandep/74352.jpg;masculino
74351;JOSUÉ BENGTSON;PTB;PA;CEXSAOFE;http://www.camara.gov.br/internet/deputado/bandep/74351.jpg;masculino
73586;JÚLIO DELGADO;PSB;MG;GTREFPOL;http://www.camara.gov.br/internet/deputado/bandep/73586.jpg;masculino
73682;JOÃO DADO;SDD;SP;PEC18607;http://www.camara.gov.br/internet/deputado/bandep/73682.jpg;masculino
73692;OSMAR TERRA;PMDB;RS;CEXCOMP;http://www.camara.gov.br/internet/deputado/bandep/73692.jpg;masculino
74377;ANDRÉ ZACHAROW;PMDB;PR;MERCOSUL;http://www.camara.gov.br/internet/deputado/bandep/74377.jpg;masculino
74378;ASSIS DO COUTO;PT;PR;SUBCOARM;http://www.camara.gov.br/internet/deputado/bandep/74378.jpg;masculino
74385;TAKAYAMA;PSC;PR;CCTCI;http://www.camara.gov.br/internet/deputado/bandep/74385.jpg;masculino
74383;GIACOBO;PR;PR;SUBMAQUI;http://www.camara.gov.br/internet/deputado/bandep/74383.jpg;masculino
74382;EDUARDO SCIARRA;PSD;PR;PL003711;http://www.camara.gov.br/internet/deputado/bandep/74382.jpg;masculino
74173;EDUARDO CUNHA;PMDB;RJ;CPITRAPE;http://www.camara.gov.br/internet/deputado/bandep/74173.jpg;masculino
74171;CHICO ALENCAR;PSOL;RJ;SUBPOLIN;http://www.camara.gov.br/internet/deputado/bandep/74171.jpg;masculino
74254;LEONARDO PICCIANI;PMDB;RJ;PL192703;http://www.camara.gov.br/internet/deputado/bandep/74254.jpg;masculino
74172;DELEY;PTB;RJ;PEC19612;http://www.camara.gov.br/internet/deputado/bandep/74172.jpg;masculino
74037;FÁTIMA BEZERRA;PT;RN;SUBCUDHM;http://www.camara.gov.br/internet/deputado/bandep/74037.jpg;feminino
74039;SANDRA ROSADO;PSB;RN;CPITRAB;http://www.camara.gov.br/internet/deputado/bandep/74039.jpg;feminino
73937;ANSELMO DE JESUS;PT;RO;SUBMAQUI;http://www.camara.gov.br/internet/deputado/bandep/73937.jpg;masculino
74395;JOSÉ OTÁVIO GERMANO;PP;RS;CME;http://www.camara.gov.br/internet/deputado/bandep/74395.jpg;masculino
74400;PAULO PIMENTA;PT;RS;CLP;http://www.camara.gov.br/internet/deputado/bandep/74400.jpg;masculino
74399;ONYX LORENZONI;DEM;RS;SUBCARTL;http://www.camara.gov.br/internet/deputado/bandep/74399.jpg;masculino
74388;JORGE BOEIRA;PP;SC;CE;http://www.camara.gov.br/internet/deputado/bandep/74388.jpg;masculino
74056;MENDONÇA PRADO;DEM;SE;PEC07011;http://www.camara.gov.br/internet/deputado/bandep/74056.jpg;masculino
74275;JOSÉ MENTOR;PT;SP;PEC14712;http://www.camara.gov.br/internet/deputado/bandep/74275.jpg;masculino
74264;DEVANIR RIBEIRO;PT;SP;CFT;http://www.camara.gov.br/internet/deputado/bandep/74264.jpg;masculino
74283;VICENTINHO;PT;SP;PEC33909;http://www.camara.gov.br/internet/deputado/bandep/74283.jpg;masculino
74273;JEFFERSON CAMPOS;PSD;SP;CREDN;http://www.camara.gov.br/internet/deputado/bandep/74273.jpg;masculino
74262;CARLOS SAMPAIO;PSDB;SP;PL719702;http://www.camara.gov.br/internet/deputado/bandep/74262.jpg;masculino
74284;WALTER FELDMAN;PSB;SP;SUBMCLIM;http://www.camara.gov.br/internet/deputado/bandep/74284.jpg;masculino
73945;EDUARDO GOMES;SDD;TO;CCTCI;http://www.camara.gov.br/internet/deputado/bandep/73945.jpg;masculino
74159;ODAIR CUNHA;PT;MG;PEC07011;http://www.camara.gov.br/internet/deputado/bandep/74159.jpg;masculino
74161;REGINALDO LOPES;PT;MG;CEXCOMP;http://www.camara.gov.br/internet/deputado/bandep/74161.jpg;masculino
74156;LEONARDO MONTEIRO;PT;MG;PL192703;http://www.camara.gov.br/internet/deputado/bandep/74156.jpg;masculino
74151;GERALDO THADEU;PSD;MG;SUBMOVMI;http://www.camara.gov.br/internet/deputado/bandep/74151.jpg;masculino
74373;BIFFI;PT;MS;MESA;http://www.camara.gov.br/internet/deputado/bandep/74373.jpg;masculino
74376;VANDER LOUBET;PT;MS;PEC36809;http://www.camara.gov.br/internet/deputado/bandep/74376.jpg;masculino
74374;GERALDO RESENDE;PMDB;MS;SUBINSAU;http://www.camara.gov.br/internet/deputado/bandep/74374.jpg;masculino
73933;ZEQUINHA MARINHO;PSC;PA;COETICA;http://www.camara.gov.br/internet/deputado/bandep/73933.jpg;masculino
73931;ZÉ GERALDO;PT;PA;SUBREGMN;http://www.camara.gov.br/internet/deputado/bandep/73931.jpg;masculino
73930;WLADIMIR COSTA;SDD;PA;COETICA;http://www.camara.gov.br/internet/deputado/bandep/73930.jpg;masculino
74041;LUIZ COUTO;PT;PB;PEC24713;http://www.camara.gov.br/internet/deputado/bandep/74041.jpg;masculino
74040;BENJAMIN MARANHÃO;SDD;PB;CCJC;http://www.camara.gov.br/internet/deputado/bandep/74040.jpg;masculino
74047;PAULO RUBEM SANTIAGO;PDT;PE;PEC09011;http://www.camara.gov.br/internet/deputado/bandep/74047.jpg;masculino
73940;HENRIQUE AFONSO;PV;AC;SUBDIRIN;http://www.camara.gov.br/internet/deputado/bandep/73940.jpg;masculino
73943;PERPÉTUA ALMEIDA;PCdoB;AC;PEC01111;http://www.camara.gov.br/internet/deputado/bandep/73943.jpg;feminino
74049;JOÃO LYRA;PSD;AL;CFT;http://www.camara.gov.br/internet/deputado/bandep/74049.jpg;masculino
74050;MAURÍCIO QUINTELLA LESSA;PR;AL;MESA;http://www.camara.gov.br/internet/deputado/bandep/74050.jpg;masculino
73934;CARLOS SOUZA;PSD;AM;CDC;http://www.camara.gov.br/internet/deputado/bandep/73934.jpg;masculino
73924;DAVI ALCOLUMBRE;DEM;AP;CVT;http://www.camara.gov.br/internet/deputado/bandep/73924.jpg;masculino
73926;JANETE CAPIBERIBE;PSB;AP;SUBPOLIN;http://www.camara.gov.br/internet/deputado/bandep/73926.jpg;feminino
74141;JOSIAS GOMES;PT;BA;CREDN;http://www.camara.gov.br/internet/deputado/bandep/74141.jpg;masculino
74145;ZEZÉU RIBEIRO;PT;BA;PEC36809;http://www.camara.gov.br/internet/deputado/bandep/74145.jpg;masculino
74140;JOSÉ CARLOS ARAÚJO;PSD;BA;COETICA;http://www.camara.gov.br/internet/deputado/bandep/74140.jpg;masculino
